	股票	代码	最低	最低日	最高	最高日
1213	国茂股份	603915.XSHG	18.60920666013709	2020-09-28	97.5011423162393	2021-01-26
1214	金徽酒	603919.XSHG	16.115669694796864	2021-03-09	98.5991904694467	2020-10-23
1215	中科软	603927.XSHG	0.8097165991902671	2020-09-28	90.69335303293349	2021-06-11
1216	益丰药房	603939.XSHG	12.10132795073217	2021-03-04	86.0826667159554	2021-01-13
1217	金诚信	603979.XSHG	0.7429420505200568	2020-09-28	91.15405494906543	2021-02-23
1218	丸美股份	603983.XSHG	8.596685250859807	2021-07-29	81.96037292244934	2021-03-23
1219	恒润股份	603985.XSHG	9.411268812732416	2021-05-11	100.0	2020-09-18
1220	兆易创新	603986.XSHG	15.638379319365697	2021-03-15	89.83465521168698	2021-06-23
1221	艾华集团	603989.XSHG	19.51700882223055	2021-09-02	85.23113810415765	2021-07-22
1222	洛阳钼业	603993.XSHG	10.947313429296742	2021-06-16	92.71715046198369	2021-07-12
1223	继峰股份	603997.XSHG	8.249524233253595	2021-06-30	91.16590850644668	2021-06-01
1224	立昂微	605358.XSHG	16.61014192882776	2021-02-03	100.0	2020-09-25
1225	拱东医疗	605369.XSHG	14.808458116311996	2020-12-28	89.42724799468107	2021-05-25
